nm lambda,1,2,3,4,5,6,7,8
432.067,0.012,0.047,0.014,0.03,0.032,0.075,0.045,0.101
432.239,0.012,0.047,0.013,0.03,0.032,0.076,0.045,0.102
432.41,0.012,0.048,0.012,0.029,0.031,0.077,0.046,0.102
432.582,0.012,0.049,0.011,0.03,0.031,0.077,0.045,0.101
432.754,0.013,0.05,0.011,0.03,0.031,0.079,0.047,0.102
432.925,0.013,0.05,0.011,0.029,0.03,0.078,0.047,0.102
433.097,0.012,0.05,0.01,0.028,0.03,0.078,0.047,0.103
433.269,0.012,0.05,0.01,0.027,0.03,0.079,0.047,0.103
433.44,0.012,0.05,0.011,0.028,0.03,0.08,0.047,0.103
433.612,0.011,0.051,0.01,0.028,0.029,0.08,0.045,0.102
433.783,0.011,0.049,0.01,0.028,0.029,0.08,0.045,0.104
433.955,0.01,0.048,0.01,0.028,0.029,0.08,0.043,0.105
434.127,0.01,0.048,0.011,0.028,0.028,0.08,0.043,0.105
434.298,0.01,0.049,0.011,0.028,0.028,0.081,0.042,0.106
434.47,0.01,0.049,0.012,0.028,0.027,0.082,0.041,0.108
434.642,0.01,0.049,0.012,0.027,0.027,0.082,0.04,0.109
434.813,0.009,0.048,0.012,0.027,0.027,0.082,0.039,0.11
434.985,0.01,0.048,0.012,0.028,0.027,0.083,0.039,0.111
435.157,0.01,0.048,0.013,0.028,0.026,0.083,0.038,0.111
435.328,0.01,0.048,0.013,0.027,0.026,0.084,0.037,0.111
435.5,0.01,0.048,0.013,0.027,0.025,0.084,0.037,0.111
435.672,0.01,0.047,0.012,0.025,0.025,0.085,0.035,0.111
435.843,0.009,0.047,0.011,0.024,0.025,0.086,0.034,0.112
436.015,0.009,0.046,0.01,0.021,0.025,0.085,0.033,0.111
436.187,0.007,0.046,0.01,0.019,0.024,0.086,0.033,0.11
436.358,0.007,0.046,0.01,0.019,0.024,0.086,0.032,0.112
436.53,0.007,0.047,0.009,0.018,0.025,0.086,0.033,0.112
436.701,0.007,0.047,0.009,0.018,0.025,0.088,0.032,0.112
436.873,0.008,0.047,0.009,0.017,0.025,0.089,0.033,0.113
437.045,0.008,0.046,0.008,0.016,0.024,0.088,0.031,0.113
437.216,0.008,0.047,0.008,0.015,0.025,0.089,0.031,0.113
437.388,0.007,0.047,0.008,0.016,0.025,0.09,0.031,0.112
437.56,0.008,0.046,0.008,0.016,0.026,0.091,0.031,0.112
437.731,0.008,0.046,0.008,0.016,0.025,0.091,0.031,0.112
437.903,0.008,0.046,0.008,0.017,0.024,0.091,0.032,0.113
438.075,0.007,0.046,0.007,0.017,0.023,0.091,0.03,0.113
438.246,0.007,0.048,0.006,0.018,0.022,0.091,0.031,0.114
438.418,0.007,0.048,0.006,0.018,0.022,0.091,0.031,0.115
438.59,0.007,0.048,0.006,0.019,0.021,0.092,0.031,0.115
438.761,0.007,0.048,0.005,0.019,0.021,0.092,0.028,0.113
438.933,0.006,0.047,0.004,0.018,0.02,0.092,0.027,0.113
439.105,0.007,0.048,0.005,0.018,0.02,0.091,0.026,0.113
439.276,0.007,0.048,0.004,0.018,0.019,0.091,0.026,0.113
439.448,0.007,0.048,0.004,0.017,0.02,0.091,0.025,0.113
439.62,0.007,0.048,0.003,0.017,0.019,0.091,0.025,0.112
439.791,0.006,0.047,0.003,0.015,0.019,0.091,0.024,0.111
439.963,0.006,0.047,0.002,0.015,0.018,0.09,0.023,0.11
440.135,0.005,0.047,0.002,0.014,0.018,0.089,0.022,0.109
440.307,0.004,0.046,0.003,0.013,0.017,0.09,0.021,0.109
440.478,0.005,0.046,0.002,0.013,0.017,0.09,0.021,0.11
440.65,0.005,0.046,0.002,0.013,0.016,0.091,0.021,0.109
440.822,0.005,0.045,0.003,0.012,0.016,0.091,0.02,0.11
440.993,0.006,0.044,0.002,0.013,0.016,0.091,0.021,0.11
441.165,0.006,0.044,0.002,0.014,0.017,0.092,0.021,0.11
441.337,0.005,0.044,0.002,0.013,0.017,0.092,0.022,0.11
441.508,0.006,0.044,0.003,0.014,0.018,0.093,0.023,0.11
441.68,0.006,0.044,0.003,0.013,0.019,0.094,0.024,0.11
441.852,0.006,0.043,0.003,0.013,0.018,0.094,0.026,0.11
442.023,0.005,0.044,0.002,0.013,0.019,0.096,0.026,0.112
442.195,0.005,0.044,0.001,0.013,0.019,0.096,0.027,0.112
442.367,0.005,0.045,0.001,0.013,0.019,0.097,0.029,0.113
442.538,0.005,0.045,0.001,0.013,0.02,0.097,0.029,0.114
442.71,0.005,0.045,0.001,0.013,0.021,0.097,0.028,0.113
442.882,0.006,0.046,0.001,0.013,0.022,0.098,0.029,0.114
443.054,0.006,0.047,0.001,0.013,0.022,0.098,0.03,0.115
443.225,0.007,0.048,0.002,0.014,0.023,0.099,0.03,0.115
443.397,0.007,0.047,0.001,0.014,0.022,0.099,0.03,0.116
443.569,0.007,0.048,0.001,0.015,0.023,0.099,0.03,0.117
443.74,0.007,0.048,0.001,0.015,0.022,0.099,0.03,0.117
443.912,0.007,0.048,0.001,0.014,0.023,0.099,0.03,0.117
444.084,0.007,0.048,0.002,0.014,0.022,0.099,0.029,0.118
444.255,0.006,0.048,0.002,0.013,0.022,0.098,0.029,0.118
444.427,0.006,0.047,0.003,0.013,0.021,0.098,0.029,0.119
444.599,0.007,0.047,0.003,0.014,0.021,0.098,0.029,0.119
444.771,0.007,0.047,0.004,0.014,0.021,0.098,0.028,0.118
444.942,0.007,0.047,0.005,0.014,0.021,0.098,0.027,0.12
445.114,0.008,0.048,0.005,0.014,0.021,0.098,0.027,0.12
445.286,0.007,0.048,0.005,0.014,0.021,0.099,0.026,0.119
445.457,0.007,0.048,0.004,0.013,0.021,0.098,0.025,0.118
445.629,0.006,0.049,0.005,0.012,0.021,0.099,0.025,0.119
445.801,0.006,0.049,0.005,0.012,0.022,0.099,0.025,0.118
445.972,0.007,0.05,0.005,0.012,0.022,0.1,0.026,0.119
446.144,0.006,0.05,0.004,0.011,0.021,0.099,0.025,0.119
446.316,0.006,0.052,0.005,0.012,0.022,0.099,0.025,0.119
446.488,0.006,0.052,0.005,0.012,0.022,0.099,0.024,0.12
446.659,0.006,0.051,0.005,0.012,0.022,0.099,0.025,0.12
446.831,0.006,0.051,0.004,0.012,0.022,0.099,0.024,0.119
447.003,0.006,0.051,0.004,0.012,0.022,0.099,0.024,0.118
447.174,0.006,0.049,0.003,0.011,0.021,0.099,0.023,0.117
447.346,0.005,0.048,0.002,0.011,0.02,0.098,0.022,0.117
447.518,0.005,0.047,0.001,0.011,0.02,0.097,0.022,0.117
447.69,0.005,0.046,0,0.011,0.019,0.097,0.022,0.116
447.861,0.005,0.045,0,0.01,0.019,0.096,0.021,0.115
448.033,0.005,0.044,0,0.009,0.02,0.097,0.021,0.115
448.205,0.004,0.043,0,0.01,0.02,0.097,0.021,0.114
448.377,0.004,0.042,0,0.009,0.019,0.097,0.021,0.113
448.548,0.004,0.042,0,0.009,0.02,0.097,0.021,0.113
448.72,0.004,0.041,0,0.009,0.019,0.097,0.019,0.112
448.892,0.004,0.042,0,0.009,0.02,0.097,0.019,0.113
449.063,0.003,0.041,0,0.009,0.019,0.097,0.018,0.113
449.235,0.004,0.04,0,0.008,0.019,0.096,0.017,0.113
449.407,0.004,0.041,0,0.008,0.02,0.097,0.018,0.114
449.579,0.004,0.041,0.001,0.008,0.02,0.097,0.018,0.115
449.75,0.005,0.042,0.001,0.009,0.02,0.097,0.017,0.116
449.922,0.006,0.042,0.002,0.009,0.02,0.097,0.018,0.116
450.094,0.006,0.042,0.002,0.009,0.021,0.098,0.018,0.117
450.266,0.006,0.042,0.002,0.009,0.02,0.097,0.019,0.118
450.437,0.006,0.043,0.003,0.009,0.021,0.098,0.02,0.119
450.609,0.006,0.042,0.002,0.009,0.02,0.097,0.02,0.118
450.781,0.006,0.043,0.003,0.009,0.02,0.097,0.021,0.119
450.953,0.006,0.043,0.003,0.009,0.019,0.097,0.021,0.118
451.124,0.005,0.042,0.003,0.008,0.018,0.096,0.02,0.117
451.296,0.006,0.042,0.003,0.008,0.018,0.096,0.022,0.118
451.468,0.005,0.042,0.002,0.008,0.018,0.096,0.022,0.117
451.64,0.005,0.042,0.002,0.008,0.018,0.096,0.022,0.116
451.811,0.005,0.042,0.001,0.009,0.017,0.096,0.023,0.114
451.983,0.005,0.042,0.001,0.009,0.017,0.097,0.023,0.113
452.155,0.005,0.042,0.001,0.008,0.018,0.097,0.023,0.112
452.327,0.005,0.042,0.001,0.009,0.017,0.098,0.023,0.111
452.498,0.005,0.042,0.001,0.009,0.017,0.098,0.022,0.111
452.67,0.005,0.043,0,0.009,0.017,0.097,0.023,0.11
452.842,0.005,0.043,0,0.009,0.017,0.097,0.022,0.11
453.014,0.005,0.042,0,0.009,0.017,0.096,0.022,0.109
453.185,0.005,0.042,0,0.009,0.017,0.096,0.022,0.11
453.357,0.004,0.042,0,0.008,0.017,0.095,0.021,0.109
453.529,0.004,0.042,0,0.009,0.017,0.096,0.021,0.11
453.701,0.004,0.042,0,0.008,0.017,0.095,0.02,0.109
453.872,0.004,0.042,0,0.008,0.017,0.096,0.02,0.11
454.044,0.004,0.042,0,0.008,0.018,0.096,0.021,0.111
454.216,0.004,0.042,0,0.007,0.018,0.096,0.021,0.111
454.388,0.004,0.042,0,0.007,0.019,0.096,0.021,0.112
454.559,0.003,0.043,0,0.008,0.018,0.095,0.021,0.112
454.731,0.003,0.043,0,0.008,0.019,0.095,0.02,0.113
454.903,0.003,0.043,0,0.008,0.019,0.095,0.019,0.115
455.075,0.003,0.043,0,0.008,0.019,0.095,0.019,0.113
455.246,0.004,0.044,0,0.008,0.019,0.095,0.019,0.114
455.418,0.003,0.044,0,0.009,0.019,0.095,0.02,0.115
455.59,0.004,0.044,0,0.009,0.019,0.096,0.019,0.115
455.762,0.004,0.044,0.001,0.009,0.018,0.096,0.019,0.115
455.933,0.004,0.045,0.001,0.009,0.019,0.096,0.02,0.115
456.105,0.005,0.045,0.001,0.01,0.019,0.097,0.02,0.116
456.277,0.005,0.046,0.002,0.01,0.019,0.098,0.02,0.116
456.449,0.006,0.047,0.002,0.01,0.019,0.098,0.02,0.117
456.621,0.006,0.048,0.003,0.011,0.019,0.099,0.02,0.117
456.792,0.006,0.048,0.002,0.01,0.019,0.099,0.021,0.117
456.964,0.006,0.048,0.002,0.01,0.019,0.099,0.02,0.117
457.136,0.006,0.048,0.002,0.01,0.019,0.099,0.021,0.117
457.308,0.007,0.049,0.002,0.009,0.019,0.1,0.022,0.118
457.479,0.007,0.049,0.002,0.009,0.02,0.1,0.022,0.119
457.651,0.007,0.049,0.002,0.009,0.019,0.101,0.023,0.119
457.823,0.007,0.049,0.002,0.009,0.019,0.1,0.023,0.118
457.995,0.007,0.048,0.002,0.009,0.019,0.101,0.023,0.118
458.167,0.006,0.048,0.001,0.009,0.019,0.101,0.023,0.118
458.338,0.006,0.048,0.001,0.009,0.019,0.1,0.023,0.119
458.51,0.005,0.047,0.001,0.009,0.019,0.1,0.022,0.119
458.682,0.005,0.047,0.001,0.01,0.019,0.1,0.022,0.119
458.854,0.005,0.046,0.001,0.009,0.019,0.099,0.022,0.119
459.025,0.005,0.046,0,0.009,0.019,0.099,0.021,0.118
459.197,0.005,0.046,0,0.009,0.02,0.1,0.021,0.117
459.369,0.005,0.046,0,0.01,0.02,0.1,0.022,0.118
459.541,0.005,0.046,0.001,0.01,0.02,0.1,0.022,0.117
459.713,0.005,0.045,0,0.01,0.02,0.099,0.021,0.117
459.884,0.005,0.046,0.001,0.01,0.02,0.1,0.022,0.117
460.056,0.006,0.046,0.002,0.011,0.021,0.1,0.022,0.117
460.228,0.006,0.046,0.002,0.011,0.02,0.1,0.023,0.118
460.4,0.005,0.046,0.001,0.01,0.02,0.1,0.022,0.118
460.572,0.005,0.046,0.001,0.01,0.021,0.1,0.022,0.119
460.743,0.005,0.046,0.001,0.01,0.021,0.101,0.022,0.118
460.915,0.005,0.046,0.001,0.009,0.021,0.1,0.022,0.118
461.087,0.005,0.046,0.001,0.009,0.021,0.1,0.022,0.119
461.259,0.004,0.046,0.001,0.009,0.021,0.1,0.023,0.119
461.431,0.005,0.046,0.001,0.009,0.021,0.1,0.023,0.119
461.602,0.004,0.045,0.001,0.009,0.02,0.1,0.022,0.119
461.774,0.004,0.045,0.001,0.008,0.02,0.1,0.022,0.117
461.946,0.003,0.045,0,0.008,0.019,0.1,0.022,0.117
462.118,0.003,0.045,0,0.008,0.019,0.1,0.022,0.117
462.29,0.003,0.045,0,0.008,0.019,0.1,0.022,0.116
462.461,0.003,0.044,0,0.007,0.018,0.1,0.021,0.116
462.633,0.002,0.044,0,0.007,0.019,0.1,0.02,0.115
462.805,0.003,0.044,0,0.006,0.019,0.1,0.02,0.116
462.977,0.003,0.044,0,0.007,0.019,0.1,0.02,0.115
463.149,0.003,0.044,0,0.007,0.019,0.101,0.02,0.115
463.32,0.003,0.044,0,0.007,0.019,0.1,0.02,0.114
463.492,0.003,0.045,0,0.007,0.019,0.1,0.02,0.114
463.664,0.003,0.045,0,0.007,0.019,0.1,0.02,0.114
463.836,0.003,0.045,0,0.007,0.018,0.099,0.02,0.114
464.008,0.003,0.045,0,0.007,0.018,0.099,0.021,0.114
464.18,0.004,0.045,0,0.008,0.019,0.099,0.022,0.115
464.351,0.004,0.045,0,0.008,0.019,0.1,0.022,0.115
464.523,0.004,0.045,0.001,0.009,0.019,0.101,0.022,0.115
464.695,0.005,0.046,0.001,0.01,0.019,0.101,0.023,0.115
464.867,0.004,0.046,0.002,0.01,0.019,0.1,0.023,0.115
465.039,0.004,0.045,0.001,0.01,0.019,0.099,0.022,0.115
465.21,0.004,0.045,0.001,0.01,0.019,0.099,0.022,0.115
465.382,0.004,0.045,0.002,0.01,0.019,0.098,0.022,0.115
465.554,0.005,0.045,0.003,0.011,0.02,0.099,0.023,0.114
465.726,0.005,0.046,0.003,0.011,0.02,0.099,0.023,0.113
465.898,0.005,0.046,0.004,0.011,0.02,0.099,0.024,0.113
466.07,0.005,0.045,0.003,0.011,0.019,0.098,0.023,0.112
466.241,0.005,0.045,0.004,0.011,0.02,0.099,0.023,0.112
466.413,0.006,0.045,0.004,0.012,0.02,0.099,0.023,0.112
466.585,0.006,0.044,0.004,0.011,0.02,0.099,0.022,0.111
466.757,0.005,0.043,0.003,0.011,0.02,0.099,0.021,0.111
466.929,0.005,0.043,0.003,0.011,0.02,0.099,0.022,0.111
467.101,0.005,0.043,0.003,0.011,0.02,0.098,0.022,0.111
467.272,0.004,0.043,0.003,0.01,0.02,0.097,0.023,0.112
467.444,0.004,0.043,0.003,0.01,0.02,0.098,0.023,0.111
467.616,0.004,0.043,0.002,0.009,0.02,0.098,0.023,0.111
467.788,0.004,0.043,0.002,0.009,0.02,0.098,0.023,0.113
467.96,0.004,0.043,0.002,0.009,0.02,0.098,0.023,0.113
468.132,0.004,0.043,0.002,0.009,0.02,0.099,0.024,0.114
468.303,0.004,0.044,0.002,0.01,0.02,0.099,0.024,0.114
468.475,0.004,0.044,0.002,0.01,0.02,0.099,0.024,0.115
468.647,0.004,0.044,0.002,0.01,0.02,0.099,0.024,0.115
468.819,0.004,0.044,0.002,0.01,0.02,0.098,0.023,0.115
468.991,0.004,0.044,0.002,0.01,0.02,0.098,0.023,0.115
469.163,0.004,0.045,0.001,0.011,0.021,0.099,0.024,0.116
469.335,0.005,0.045,0.002,0.011,0.021,0.099,0.024,0.116
469.506,0.005,0.046,0.002,0.011,0.021,0.1,0.024,0.117
469.678,0.006,0.047,0.003,0.011,0.021,0.101,0.025,0.116
469.85,0.006,0.048,0.003,0.012,0.022,0.101,0.026,0.117
470.022,0.007,0.048,0.003,0.012,0.021,0.101,0.026,0.117
470.194,0.007,0.048,0.003,0.013,0.021,0.101,0.025,0.116
470.366,0.008,0.049,0.003,0.013,0.022,0.102,0.026,0.117
470.538,0.008,0.049,0.003,0.014,0.023,0.102,0.026,0.118
470.709,0.008,0.049,0.003,0.013,0.023,0.102,0.026,0.117
470.881,0.008,0.049,0.003,0.014,0.023,0.102,0.026,0.118
471.053,0.008,0.049,0.003,0.014,0.023,0.102,0.027,0.119
471.225,0.008,0.049,0.003,0.014,0.023,0.102,0.027,0.119
471.397,0.008,0.049,0.003,0.013,0.024,0.103,0.027,0.119
471.569,0.007,0.049,0.004,0.013,0.024,0.103,0.026,0.119
471.741,0.007,0.049,0.003,0.013,0.024,0.103,0.026,0.118
471.912,0.006,0.049,0.003,0.013,0.023,0.102,0.025,0.119
472.084,0.005,0.048,0.002,0.012,0.022,0.102,0.024,0.118
472.256,0.006,0.048,0.002,0.012,0.022,0.101,0.024,0.118
472.428,0.006,0.048,0.002,0.013,0.023,0.101,0.024,0.118
472.6,0.006,0.048,0.002,0.012,0.022,0.102,0.023,0.118
472.772,0.005,0.048,0.001,0.012,0.022,0.101,0.022,0.117
472.944,0.005,0.048,0.001,0.012,0.022,0.102,0.021,0.117
473.115,0.005,0.047,0.001,0.012,0.022,0.102,0.021,0.117
473.287,0.005,0.047,0.001,0.012,0.022,0.103,0.021,0.118
473.459,0.005,0.047,0.001,0.011,0.022,0.102,0.022,0.117
473.631,0.005,0.047,0.001,0.011,0.022,0.103,0.022,0.117
473.803,0.005,0.047,0.001,0.011,0.022,0.103,0.022,0.118
473.975,0.005,0.048,0.001,0.011,0.022,0.103,0.022,0.118
474.147,0.005,0.048,0.001,0.011,0.022,0.103,0.022,0.118
474.319,0.005,0.048,0.001,0.011,0.021,0.102,0.022,0.118
474.49,0.005,0.048,0.001,0.011,0.022,0.103,0.023,0.119
474.662,0.005,0.048,0.001,0.01,0.022,0.103,0.023,0.119
474.834,0.005,0.048,0.002,0.01,0.022,0.103,0.024,0.119
475.006,0.005,0.048,0.002,0.011,0.022,0.103,0.024,0.119
475.178,0.005,0.048,0.002,0.01,0.023,0.103,0.024,0.12
475.35,0.005,0.048,0.003,0.01,0.023,0.103,0.025,0.12
475.522,0.005,0.048,0.003,0.011,0.023,0.103,0.025,0.12
475.694,0.005,0.048,0.003,0.011,0.023,0.103,0.026,0.12
475.865,0.005,0.048,0.003,0.011,0.023,0.102,0.027,0.12
476.037,0.006,0.048,0.003,0.011,0.022,0.102,0.027,0.12
476.209,0.006,0.048,0.003,0.011,0.023,0.102,0.027,0.12
476.381,0.006,0.048,0.003,0.011,0.023,0.102,0.026,0.121
476.553,0.006,0.047,0.003,0.012,0.023,0.102,0.026,0.12
476.725,0.006,0.047,0.003,0.012,0.022,0.102,0.027,0.121
476.897,0.007,0.047,0.003,0.012,0.023,0.102,0.027,0.121
477.069,0.007,0.047,0.003,0.012,0.023,0.102,0.027,0.121
477.241,0.007,0.047,0.003,0.012,0.023,0.102,0.027,0.121
477.413,0.007,0.047,0.003,0.012,0.023,0.102,0.028,0.121
477.584,0.007,0.047,0.003,0.013,0.024,0.102,0.028,0.12
477.756,0.008,0.047,0.003,0.013,0.024,0.103,0.028,0.121
477.928,0.008,0.047,0.004,0.013,0.024,0.103,0.028,0.12
478.1,0.008,0.047,0.003,0.013,0.024,0.103,0.028,0.12
478.272,0.008,0.047,0.004,0.013,0.024,0.103,0.028,0.121
478.444,0.008,0.047,0.004,0.013,0.025,0.103,0.028,0.121
478.616,0.008,0.048,0.004,0.014,0.025,0.104,0.029,0.123
478.788,0.008,0.048,0.005,0.014,0.025,0.104,0.029,0.123
478.96,0.008,0.048,0.005,0.014,0.025,0.104,0.029,0.123
479.132,0.008,0.048,0.005,0.014,0.026,0.104,0.029,0.123
479.303,0.008,0.048,0.005,0.014,0.026,0.104,0.029,0.123
479.475,0.008,0.048,0.005,0.014,0.025,0.104,0.029,0.123
479.647,0.007,0.048,0.005,0.013,0.025,0.104,0.028,0.123
479.819,0.008,0.047,0.005,0.013,0.025,0.103,0.028,0.123
479.991,0.007,0.047,0.005,0.013,0.024,0.103,0.028,0.122
480.163,0.007,0.048,0.005,0.013,0.024,0.103,0.028,0.122
480.335,0.007,0.048,0.006,0.012,0.024,0.103,0.028,0.122
480.507,0.008,0.048,0.006,0.012,0.024,0.103,0.028,0.122
480.679,0.008,0.048,0.006,0.013,0.024,0.103,0.029,0.123
480.851,0.008,0.048,0.005,0.012,0.024,0.102,0.03,0.124
481.023,0.008,0.049,0.006,0.012,0.024,0.103,0.029,0.123
481.194,0.007,0.048,0.005,0.012,0.024,0.103,0.029,0.123
481.366,0.008,0.048,0.005,0.012,0.024,0.103,0.029,0.123
481.538,0.008,0.048,0.005,0.012,0.025,0.103,0.029,0.123
481.71,0.008,0.049,0.005,0.012,0.025,0.103,0.029,0.123
481.882,0.008,0.049,0.006,0.013,0.025,0.104,0.029,0.124
482.054,0.008,0.049,0.005,0.013,0.025,0.104,0.029,0.124
482.226,0.008,0.049,0.005,0.013,0.025,0.104,0.03,0.125
482.398,0.008,0.049,0.006,0.013,0.025,0.104,0.029,0.125
482.57,0.008,0.049,0.006,0.014,0.025,0.104,0.029,0.125
482.742,0.008,0.049,0.006,0.014,0.025,0.104,0.029,0.125
482.914,0.008,0.049,0.006,0.014,0.025,0.104,0.029,0.125
483.086,0.007,0.049,0.006,0.013,0.025,0.104,0.029,0.124
483.258,0.007,0.048,0.006,0.014,0.025,0.104,0.029,0.123
483.429,0.007,0.048,0.006,0.014,0.025,0.104,0.029,0.123
483.601,0.007,0.048,0.006,0.014,0.025,0.104,0.029,0.122
483.773,0.007,0.048,0.006,0.014,0.025,0.104,0.03,0.122
483.945,0.007,0.048,0.006,0.014,0.025,0.104,0.03,0.122
484.117,0.007,0.048,0.007,0.014,0.024,0.104,0.03,0.122
484.289,0.008,0.048,0.007,0.014,0.025,0.104,0.03,0.122
484.461,0.008,0.048,0.007,0.014,0.025,0.104,0.03,0.122
484.633,0.008,0.048,0.007,0.014,0.025,0.104,0.031,0.122
484.805,0.008,0.048,0.007,0.014,0.025,0.104,0.03,0.123
484.977,0.007,0.048,0.006,0.013,0.024,0.104,0.03,0.122
485.149,0.008,0.048,0.006,0.013,0.025,0.104,0.03,0.122
485.321,0.007,0.048,0.006,0.013,0.024,0.104,0.029,0.121
485.493,0.007,0.048,0.005,0.013,0.024,0.103,0.029,0.121
485.665,0.007,0.048,0.005,0.013,0.024,0.103,0.029,0.122
485.837,0.007,0.048,0.005,0.013,0.024,0.103,0.029,0.121
486.009,0.006,0.048,0.005,0.013,0.024,0.103,0.029,0.121
486.18,0.007,0.048,0.005,0.013,0.024,0.103,0.029,0.121
486.352,0.006,0.048,0.005,0.013,0.025,0.103,0.029,0.121
486.524,0.006,0.048,0.005,0.013,0.024,0.103,0.028,0.121
486.696,0.006,0.048,0.005,0.013,0.024,0.103,0.029,0.121
486.868,0.006,0.048,0.005,0.013,0.025,0.103,0.029,0.122
487.04,0.006,0.048,0.005,0.013,0.025,0.103,0.029,0.121
487.212,0.006,0.048,0.005,0.013,0.025,0.103,0.029,0.121
487.384,0.006,0.048,0.005,0.014,0.026,0.103,0.03,0.121
487.556,0.006,0.048,0.006,0.014,0.026,0.103,0.03,0.121
487.728,0.007,0.048,0.006,0.015,0.026,0.103,0.03,0.121
487.9,0.006,0.048,0.006,0.015,0.026,0.103,0.03,0.121
488.072,0.007,0.048,0.006,0.015,0.026,0.103,0.031,0.122
488.244,0.007,0.048,0.006,0.015,0.026,0.103,0.031,0.123
488.416,0.007,0.049,0.006,0.015,0.026,0.104,0.031,0.122
488.588,0.007,0.049,0.006,0.015,0.027,0.103,0.031,0.123
488.76,0.008,0.049,0.006,0.016,0.027,0.103,0.031,0.123
488.932,0.008,0.049,0.006,0.016,0.027,0.103,0.031,0.124
489.104,0.008,0.049,0.006,0.016,0.027,0.103,0.031,0.123
489.276,0.008,0.05,0.006,0.016,0.027,0.103,0.032,0.123
489.448,0.008,0.05,0.006,0.015,0.027,0.103,0.032,0.123
489.62,0.008,0.049,0.006,0.015,0.026,0.103,0.031,0.123
489.792,0.008,0.05,0.007,0.015,0.027,0.103,0.032,0.123
489.964,0.008,0.049,0.007,0.015,0.027,0.103,0.032,0.123
490.135,0.008,0.05,0.007,0.015,0.027,0.104,0.032,0.123
490.307,0.008,0.05,0.007,0.015,0.027,0.104,0.032,0.124
490.479,0.008,0.05,0.007,0.015,0.027,0.104,0.032,0.124
490.651,0.008,0.05,0.007,0.015,0.027,0.104,0.032,0.124
490.823,0.008,0.049,0.007,0.015,0.027,0.104,0.032,0.125
490.995,0.008,0.049,0.007,0.015,0.027,0.104,0.032,0.125
491.167,0.007,0.049,0.007,0.015,0.027,0.104,0.032,0.125
491.339,0.007,0.049,0.007,0.015,0.027,0.104,0.033,0.125
491.511,0.007,0.049,0.007,0.015,0.027,0.104,0.032,0.125
491.683,0.007,0.049,0.007,0.015,0.027,0.104,0.033,0.125
491.855,0.008,0.049,0.007,0.016,0.027,0.105,0.033,0.125
492.027,0.007,0.049,0.007,0.016,0.027,0.105,0.033,0.125
492.199,0.008,0.05,0.007,0.016,0.027,0.105,0.034,0.125
492.371,0.008,0.05,0.007,0.016,0.027,0.105,0.034,0.125
492.543,0.008,0.05,0.007,0.016,0.027,0.106,0.033,0.125
492.715,0.008,0.05,0.007,0.017,0.028,0.106,0.033,0.125
492.887,0.009,0.05,0.007,0.016,0.028,0.106,0.034,0.125
493.059,0.009,0.05,0.007,0.017,0.028,0.106,0.034,0.125
493.231,0.009,0.05,0.007,0.016,0.027,0.106,0.034,0.124
493.403,0.009,0.05,0.007,0.016,0.027,0.106,0.034,0.124
493.575,0.009,0.05,0.007,0.016,0.028,0.106,0.034,0.124
493.747,0.009,0.05,0.007,0.016,0.028,0.107,0.034,0.124
493.919,0.009,0.05,0.007,0.016,0.028,0.107,0.035,0.124
494.091,0.009,0.05,0.008,0.017,0.028,0.107,0.035,0.125
494.263,0.009,0.051,0.008,0.016,0.028,0.107,0.035,0.125
494.435,0.009,0.05,0.008,0.016,0.028,0.107,0.035,0.125
494.607,0.009,0.05,0.008,0.016,0.028,0.107,0.034,0.125
494.779,0.009,0.05,0.008,0.016,0.029,0.107,0.035,0.125
494.951,0.009,0.05,0.008,0.016,0.029,0.107,0.035,0.125
495.123,0.009,0.05,0.009,0.016,0.029,0.107,0.035,0.125
495.295,0.009,0.05,0.009,0.017,0.028,0.107,0.035,0.125
495.467,0.009,0.051,0.009,0.017,0.029,0.107,0.035,0.125
495.639,0.01,0.051,0.009,0.018,0.029,0.108,0.035,0.125
495.811,0.01,0.051,0.009,0.018,0.029,0.108,0.035,0.125
495.983,0.01,0.051,0.009,0.018,0.029,0.108,0.035,0.125
496.155,0.01,0.051,0.009,0.018,0.029,0.109,0.035,0.126
496.327,0.01,0.051,0.009,0.018,0.029,0.108,0.035,0.126
496.499,0.01,0.051,0.009,0.018,0.029,0.108,0.035,0.125
496.671,0.01,0.051,0.01,0.018,0.029,0.109,0.035,0.126
496.843,0.01,0.051,0.01,0.018,0.029,0.109,0.036,0.126
497.015,0.01,0.051,0.01,0.019,0.029,0.109,0.036,0.127
497.187,0.01,0.051,0.009,0.019,0.029,0.109,0.036,0.127
497.359,0.01,0.051,0.009,0.018,0.03,0.109,0.036,0.128
497.531,0.01,0.051,0.01,0.019,0.03,0.109,0.037,0.128
497.703,0.01,0.051,0.01,0.019,0.031,0.11,0.037,0.128
497.875,0.011,0.051,0.01,0.019,0.031,0.11,0.037,0.128
498.047,0.01,0.051,0.01,0.019,0.031,0.109,0.037,0.129
498.219,0.011,0.051,0.01,0.019,0.031,0.11,0.037,0.129
498.391,0.011,0.051,0.01,0.019,0.031,0.11,0.038,0.129
498.563,0.011,0.051,0.01,0.019,0.031,0.11,0.038,0.13
498.735,0.011,0.051,0.01,0.019,0.031,0.11,0.038,0.13
498.907,0.01,0.051,0.01,0.019,0.032,0.109,0.038,0.13
