nm lambda,1,2,3,4,5,6,7,8
432.239,0.102,0.045,0.076,0.032,0.03,0.013,0.047,0.012
432.41,0.102,0.046,0.077,0.031,0.029,0.012,0.048,0.012
432.582,0.101,0.045,0.077,0.031,0.03,0.011,0.049,0.012
432.754,0.102,0.047,0.079,0.031,0.03,0.011,0.05,0.013
432.925,0.102,0.047,0.078,0.03,0.029,0.011,0.05,0.013
433.097,0.103,0.047,0.078,0.03,0.028,0.01,0.05,0.012
433.269,0.103,0.047,0.079,0.03,0.027,0.01,0.05,0.012
433.44,0.103,0.047,0.08,0.03,0.028,0.011,0.05,0.012
433.612,0.102,0.045,0.08,0.029,0.028,0.01,0.051,0.011
433.783,0.104,0.045,0.08,0.029,0.028,0.01,0.049,0.011
433.955,0.105,0.043,0.08,0.029,0.028,0.01,0.048,0.01
434.127,0.105,0.043,0.08,0.028,0.028,0.011,0.048,0.01
434.298,0.106,0.042,0.081,0.028,0.028,0.011,0.049,0.01
434.47,0.108,0.041,0.082,0.027,0.028,0.012,0.049,0.01
434.642,0.109,0.04,0.082,0.027,0.027,0.012,0.049,0.01
434.813,0.11,0.039,0.082,0.027,0.027,0.012,0.048,0.009
434.985,0.111,0.039,0.083,0.027,0.028,0.012,0.048,0.01
435.157,0.111,0.038,0.083,0.026,0.028,0.013,0.048,0.01
435.328,0.111,0.037,0.084,0.026,0.027,0.013,0.048,0.01
435.5,0.111,0.037,0.084,0.025,0.027,0.013,0.048,0.01
435.672,0.111,0.035,0.085,0.025,0.025,0.012,0.047,0.01
435.843,0.112,0.034,0.086,0.025,0.024,0.011,0.047,0.009
436.015,0.111,0.033,0.085,0.025,0.021,0.01,0.046,0.009
436.187,0.11,0.033,0.086,0.024,0.019,0.01,0.046,0.007
436.358,0.112,0.032,0.086,0.024,0.019,0.01,0.046,0.007
436.53,0.112,0.033,0.086,0.025,0.018,0.009,0.047,0.007
436.701,0.112,0.032,0.088,0.025,0.018,0.009,0.047,0.007
436.873,0.113,0.033,0.089,0.025,0.017,0.009,0.047,0.008
437.045,0.113,0.031,0.088,0.024,0.016,0.008,0.046,0.008
437.216,0.113,0.031,0.089,0.025,0.015,0.008,0.047,0.008
437.388,0.112,0.031,0.09,0.025,0.016,0.008,0.047,0.007
437.56,0.112,0.031,0.091,0.026,0.016,0.008,0.046,0.008
437.731,0.112,0.031,0.091,0.025,0.016,0.008,0.046,0.008
437.903,0.113,0.032,0.091,0.024,0.017,0.008,0.046,0.008
438.075,0.113,0.03,0.091,0.023,0.017,0.007,0.046,0.007
438.246,0.114,0.031,0.091,0.022,0.018,0.006,0.048,0.007
438.418,0.115,0.031,0.091,0.022,0.018,0.006,0.048,0.007
438.59,0.115,0.031,0.092,0.021,0.019,0.006,0.048,0.007
438.761,0.113,0.028,0.092,0.021,0.019,0.005,0.048,0.007
438.933,0.113,0.027,0.092,0.02,0.018,0.004,0.047,0.006
439.105,0.113,0.026,0.091,0.02,0.018,0.005,0.048,0.007
439.276,0.113,0.026,0.091,0.019,0.018,0.004,0.048,0.007
439.448,0.113,0.025,0.091,0.02,0.017,0.004,0.048,0.007
439.62,0.112,0.025,0.091,0.019,0.017,0.003,0.048,0.007
439.791,0.111,0.024,0.091,0.019,0.015,0.003,0.047,0.006
439.963,0.11,0.023,0.09,0.018,0.015,0.002,0.047,0.006
440.135,0.109,0.022,0.089,0.018,0.014,0.002,0.047,0.005
440.307,0.109,0.021,0.09,0.017,0.013,0.003,0.046,0.004
440.478,0.11,0.021,0.09,0.017,0.013,0.002,0.046,0.005
440.65,0.109,0.021,0.091,0.016,0.013,0.002,0.046,0.005
440.822,0.11,0.02,0.091,0.016,0.012,0.003,0.045,0.005
440.993,0.11,0.021,0.091,0.016,0.013,0.002,0.044,0.006
441.165,0.11,0.021,0.092,0.017,0.014,0.002,0.044,0.006
441.337,0.11,0.022,0.092,0.017,0.013,0.002,0.044,0.005
441.508,0.11,0.023,0.093,0.018,0.014,0.003,0.044,0.006
441.68,0.11,0.024,0.094,0.019,0.013,0.003,0.044,0.006
441.852,0.11,0.026,0.094,0.018,0.013,0.003,0.043,0.006
442.023,0.112,0.026,0.096,0.019,0.013,0.002,0.044,0.005
442.195,0.112,0.027,0.096,0.019,0.013,0.001,0.044,0.005
442.367,0.113,0.029,0.097,0.019,0.013,0.001,0.045,0.005
442.538,0.114,0.029,0.097,0.02,0.013,0.001,0.045,0.005
442.71,0.113,0.028,0.097,0.021,0.013,0.001,0.045,0.005
442.882,0.114,0.029,0.098,0.022,0.013,0.001,0.046,0.006
443.054,0.115,0.03,0.098,0.022,0.013,0.001,0.047,0.006
443.225,0.115,0.03,0.099,0.023,0.014,0.002,0.048,0.007
443.397,0.116,0.03,0.099,0.022,0.014,0.001,0.047,0.007
443.569,0.117,0.03,0.099,0.023,0.015,0.001,0.048,0.007
443.74,0.117,0.03,0.099,0.022,0.015,0.001,0.048,0.007
443.912,0.117,0.03,0.099,0.023,0.014,0.001,0.048,0.007
444.084,0.118,0.029,0.099,0.022,0.014,0.002,0.048,0.007
444.255,0.118,0.029,0.098,0.022,0.013,0.002,0.048,0.006
444.427,0.119,0.029,0.098,0.021,0.013,0.003,0.047,0.006
444.599,0.119,0.029,0.098,0.021,0.014,0.003,0.047,0.007
444.771,0.118,0.028,0.098,0.021,0.014,0.004,0.047,0.007
444.942,0.12,0.027,0.098,0.021,0.014,0.005,0.047,0.007
445.114,0.12,0.027,0.098,0.021,0.014,0.005,0.048,0.008
445.286,0.119,0.026,0.099,0.021,0.014,0.005,0.048,0.007
445.457,0.118,0.025,0.098,0.021,0.013,0.004,0.048,0.007
445.629,0.119,0.025,0.099,0.021,0.012,0.005,0.049,0.006
445.801,0.118,0.025,0.099,0.022,0.012,0.005,0.049,0.006
445.972,0.119,0.026,0.1,0.022,0.012,0.005,0.05,0.007
446.144,0.119,0.025,0.099,0.021,0.011,0.004,0.05,0.006
446.316,0.119,0.025,0.099,0.022,0.012,0.005,0.052,0.006
446.488,0.12,0.024,0.099,0.022,0.012,0.005,0.052,0.006
446.659,0.12,0.025,0.099,0.022,0.012,0.005,0.051,0.006
446.831,0.119,0.024,0.099,0.022,0.012,0.004,0.051,0.006
447.003,0.118,0.024,0.099,0.022,0.012,0.004,0.051,0.006
447.174,0.117,0.023,0.099,0.021,0.011,0.003,0.049,0.006
447.346,0.117,0.022,0.098,0.02,0.011,0.002,0.048,0.005
447.518,0.117,0.022,0.097,0.02,0.011,0.001,0.047,0.005
447.69,0.116,0.022,0.097,0.019,0.011,0,0.046,0.005
447.861,0.115,0.021,0.096,0.019,0.01,0,0.045,0.005
448.033,0.115,0.021,0.097,0.02,0.009,0,0.044,0.005
448.205,0.114,0.021,0.097,0.02,0.01,0,0.043,0.004
448.377,0.113,0.021,0.097,0.019,0.009,0,0.042,0.004
448.548,0.113,0.021,0.097,0.02,0.009,0,0.042,0.004
448.72,0.112,0.019,0.097,0.019,0.009,0,0.041,0.004
448.892,0.113,0.019,0.097,0.02,0.009,0,0.042,0.004
449.063,0.113,0.018,0.097,0.019,0.009,0,0.041,0.003
449.235,0.113,0.017,0.096,0.019,0.008,0,0.04,0.004
449.407,0.114,0.018,0.097,0.02,0.008,0,0.041,0.004
449.579,0.115,0.018,0.097,0.02,0.008,0.001,0.041,0.004
449.75,0.116,0.017,0.097,0.02,0.009,0.001,0.042,0.005
449.922,0.116,0.018,0.097,0.02,0.009,0.002,0.042,0.006
450.094,0.117,0.018,0.098,0.021,0.009,0.002,0.042,0.006
450.266,0.118,0.019,0.097,0.02,0.009,0.002,0.042,0.006
450.437,0.119,0.02,0.098,0.021,0.009,0.003,0.043,0.006
450.609,0.118,0.02,0.097,0.02,0.009,0.002,0.042,0.006
450.781,0.119,0.021,0.097,0.02,0.009,0.003,0.043,0.006
450.953,0.118,0.021,0.097,0.019,0.009,0.003,0.043,0.006
451.124,0.117,0.02,0.096,0.018,0.008,0.003,0.042,0.005
451.296,0.118,0.022,0.096,0.018,0.008,0.003,0.042,0.006
451.468,0.117,0.022,0.096,0.018,0.008,0.002,0.042,0.005
451.64,0.116,0.022,0.096,0.018,0.008,0.002,0.042,0.005
451.811,0.114,0.023,0.096,0.017,0.009,0.001,0.042,0.005
451.983,0.113,0.023,0.097,0.017,0.009,0.001,0.042,0.005
452.155,0.112,0.023,0.097,0.018,0.008,0.001,0.042,0.005
452.327,0.111,0.023,0.098,0.017,0.009,0.001,0.042,0.005
452.498,0.111,0.022,0.098,0.017,0.009,0.001,0.042,0.005
452.67,0.11,0.023,0.097,0.017,0.009,0,0.043,0.005
452.842,0.11,0.022,0.097,0.017,0.009,0,0.043,0.005
453.014,0.109,0.022,0.096,0.017,0.009,0,0.042,0.005
453.185,0.11,0.022,0.096,0.017,0.009,0,0.042,0.005
453.357,0.109,0.021,0.095,0.017,0.008,0,0.042,0.004
453.529,0.11,0.021,0.096,0.017,0.009,0,0.042,0.004
453.701,0.109,0.02,0.095,0.017,0.008,0,0.042,0.004
453.872,0.11,0.02,0.096,0.017,0.008,0,0.042,0.004
454.044,0.111,0.021,0.096,0.018,0.008,0,0.042,0.004
454.216,0.111,0.021,0.096,0.018,0.007,0,0.042,0.004
454.388,0.112,0.021,0.096,0.019,0.007,0,0.042,0.004
454.559,0.112,0.021,0.095,0.018,0.008,0,0.043,0.003
454.731,0.113,0.02,0.095,0.019,0.008,0,0.043,0.003
454.903,0.115,0.019,0.095,0.019,0.008,0,0.043,0.003
455.075,0.113,0.019,0.095,0.019,0.008,0,0.043,0.003
455.246,0.114,0.019,0.095,0.019,0.008,0,0.044,0.004
455.418,0.115,0.02,0.095,0.019,0.009,0,0.044,0.003
455.59,0.115,0.019,0.096,0.019,0.009,0,0.044,0.004
455.762,0.115,0.019,0.096,0.018,0.009,0.001,0.044,0.004
455.933,0.115,0.02,0.096,0.019,0.009,0.001,0.045,0.004
456.105,0.116,0.02,0.097,0.019,0.01,0.001,0.045,0.005
456.277,0.116,0.02,0.098,0.019,0.01,0.002,0.046,0.005
456.449,0.117,0.02,0.098,0.019,0.01,0.002,0.047,0.006
456.621,0.117,0.02,0.099,0.019,0.011,0.003,0.048,0.006
456.792,0.117,0.021,0.099,0.019,0.01,0.002,0.048,0.006
456.964,0.117,0.02,0.099,0.019,0.01,0.002,0.048,0.006
457.136,0.117,0.021,0.099,0.019,0.01,0.002,0.048,0.006
457.308,0.118,0.022,0.1,0.019,0.009,0.002,0.049,0.007
457.479,0.119,0.022,0.1,0.02,0.009,0.002,0.049,0.007
457.651,0.119,0.023,0.101,0.019,0.009,0.002,0.049,0.007
457.823,0.118,0.023,0.1,0.019,0.009,0.002,0.049,0.007
457.995,0.118,0.023,0.101,0.019,0.009,0.002,0.048,0.007
458.167,0.118,0.023,0.101,0.019,0.009,0.001,0.048,0.006
458.338,0.119,0.023,0.1,0.019,0.009,0.001,0.048,0.006
458.51,0.119,0.022,0.1,0.019,0.009,0.001,0.047,0.005
458.682,0.119,0.022,0.1,0.019,0.01,0.001,0.047,0.005
458.854,0.119,0.022,0.099,0.019,0.009,0.001,0.046,0.005
459.025,0.118,0.021,0.099,0.019,0.009,0,0.046,0.005
459.197,0.117,0.021,0.1,0.02,0.009,0,0.046,0.005
459.369,0.118,0.022,0.1,0.02,0.01,0,0.046,0.005
459.541,0.117,0.022,0.1,0.02,0.01,0.001,0.046,0.005
459.713,0.117,0.021,0.099,0.02,0.01,0,0.045,0.005
459.884,0.117,0.022,0.1,0.02,0.01,0.001,0.046,0.005
460.056,0.117,0.022,0.1,0.021,0.011,0.002,0.046,0.006
460.228,0.118,0.023,0.1,0.02,0.011,0.002,0.046,0.006
460.4,0.118,0.022,0.1,0.02,0.01,0.001,0.046,0.005
460.572,0.119,0.022,0.1,0.021,0.01,0.001,0.046,0.005
460.743,0.118,0.022,0.101,0.021,0.01,0.001,0.046,0.005
460.915,0.118,0.022,0.1,0.021,0.009,0.001,0.046,0.005
461.087,0.119,0.022,0.1,0.021,0.009,0.001,0.046,0.005
461.259,0.119,0.023,0.1,0.021,0.009,0.001,0.046,0.004
461.431,0.119,0.023,0.1,0.021,0.009,0.001,0.046,0.005
461.602,0.119,0.022,0.1,0.02,0.009,0.001,0.045,0.004
461.774,0.117,0.022,0.1,0.02,0.008,0.001,0.045,0.004
461.946,0.117,0.022,0.1,0.019,0.008,0,0.045,0.003
462.118,0.117,0.022,0.1,0.019,0.008,0,0.045,0.003
462.29,0.116,0.022,0.1,0.019,0.008,0,0.045,0.003
462.461,0.116,0.021,0.1,0.018,0.007,0,0.044,0.003
462.633,0.115,0.02,0.1,0.019,0.007,0,0.044,0.002
462.805,0.116,0.02,0.1,0.019,0.006,0,0.044,0.003
462.977,0.115,0.02,0.1,0.019,0.007,0,0.044,0.003
463.149,0.115,0.02,0.101,0.019,0.007,0,0.044,0.003
463.32,0.114,0.02,0.1,0.019,0.007,0,0.044,0.003
463.492,0.114,0.02,0.1,0.019,0.007,0,0.045,0.003
463.664,0.114,0.02,0.1,0.019,0.007,0,0.045,0.003
463.836,0.114,0.02,0.099,0.018,0.007,0,0.045,0.003
464.008,0.114,0.021,0.099,0.018,0.007,0,0.045,0.003
464.18,0.115,0.022,0.099,0.019,0.008,0,0.045,0.004
464.351,0.115,0.022,0.1,0.019,0.008,0,0.045,0.004
464.523,0.115,0.022,0.101,0.019,0.009,0.001,0.045,0.004
464.695,0.115,0.023,0.101,0.019,0.01,0.001,0.046,0.005
464.867,0.115,0.023,0.1,0.019,0.01,0.002,0.046,0.004
465.039,0.115,0.022,0.099,0.019,0.01,0.001,0.045,0.004
465.21,0.115,0.022,0.099,0.019,0.01,0.001,0.045,0.004
465.382,0.115,0.022,0.098,0.019,0.01,0.002,0.045,0.004
465.554,0.114,0.023,0.099,0.02,0.011,0.003,0.045,0.005
465.726,0.113,0.023,0.099,0.02,0.011,0.003,0.046,0.005
465.898,0.113,0.024,0.099,0.02,0.011,0.004,0.046,0.005
466.07,0.112,0.023,0.098,0.019,0.011,0.003,0.045,0.005
466.241,0.112,0.023,0.099,0.02,0.011,0.004,0.045,0.005
466.413,0.112,0.023,0.099,0.02,0.012,0.004,0.045,0.006
466.585,0.111,0.022,0.099,0.02,0.011,0.004,0.044,0.006
466.757,0.111,0.021,0.099,0.02,0.011,0.003,0.043,0.005
466.929,0.111,0.022,0.099,0.02,0.011,0.003,0.043,0.005
467.101,0.111,0.022,0.098,0.02,0.011,0.003,0.043,0.005
467.272,0.112,0.023,0.097,0.02,0.01,0.003,0.043,0.004
467.444,0.111,0.023,0.098,0.02,0.01,0.003,0.043,0.004
467.616,0.111,0.023,0.098,0.02,0.009,0.002,0.043,0.004
467.788,0.113,0.023,0.098,0.02,0.009,0.002,0.043,0.004
467.96,0.113,0.023,0.098,0.02,0.009,0.002,0.043,0.004
468.132,0.114,0.024,0.099,0.02,0.009,0.002,0.043,0.004
468.303,0.114,0.024,0.099,0.02,0.01,0.002,0.044,0.004
468.475,0.115,0.024,0.099,0.02,0.01,0.002,0.044,0.004
468.647,0.115,0.024,0.099,0.02,0.01,0.002,0.044,0.004
468.819,0.115,0.023,0.098,0.02,0.01,0.002,0.044,0.004
468.991,0.115,0.023,0.098,0.02,0.01,0.002,0.044,0.004
469.163,0.116,0.024,0.099,0.021,0.011,0.001,0.045,0.004
469.335,0.116,0.024,0.099,0.021,0.011,0.002,0.045,0.005
469.506,0.117,0.024,0.1,0.021,0.011,0.002,0.046,0.005
469.678,0.116,0.025,0.101,0.021,0.011,0.003,0.047,0.006
469.85,0.117,0.026,0.101,0.022,0.012,0.003,0.048,0.006
470.022,0.117,0.026,0.101,0.021,0.012,0.003,0.048,0.007
470.194,0.116,0.025,0.101,0.021,0.013,0.003,0.048,0.007
470.366,0.117,0.026,0.102,0.022,0.013,0.003,0.049,0.008
470.538,0.118,0.026,0.102,0.023,0.014,0.003,0.049,0.008
470.709,0.117,0.026,0.102,0.023,0.013,0.003,0.049,0.008
470.881,0.118,0.026,0.102,0.023,0.014,0.003,0.049,0.008
471.053,0.119,0.027,0.102,0.023,0.014,0.003,0.049,0.008
471.225,0.119,0.027,0.102,0.023,0.014,0.003,0.049,0.008
471.397,0.119,0.027,0.103,0.024,0.013,0.003,0.049,0.008
471.569,0.119,0.026,0.103,0.024,0.013,0.004,0.049,0.007
471.741,0.118,0.026,0.103,0.024,0.013,0.003,0.049,0.007
471.912,0.119,0.025,0.102,0.023,0.013,0.003,0.049,0.006
472.084,0.118,0.024,0.102,0.022,0.012,0.002,0.048,0.005
472.256,0.118,0.024,0.101,0.022,0.012,0.002,0.048,0.006
472.428,0.118,0.024,0.101,0.023,0.013,0.002,0.048,0.006
472.6,0.118,0.023,0.102,0.022,0.012,0.002,0.048,0.006
472.772,0.117,0.022,0.101,0.022,0.012,0.001,0.048,0.005
472.944,0.117,0.021,0.102,0.022,0.012,0.001,0.048,0.005
473.115,0.117,0.021,0.102,0.022,0.012,0.001,0.047,0.005
473.287,0.118,0.021,0.103,0.022,0.012,0.001,0.047,0.005
473.459,0.117,0.022,0.102,0.022,0.011,0.001,0.047,0.005
473.631,0.117,0.022,0.103,0.022,0.011,0.001,0.047,0.005
473.803,0.118,0.022,0.103,0.022,0.011,0.001,0.047,0.005
473.975,0.118,0.022,0.103,0.022,0.011,0.001,0.048,0.005
474.147,0.118,0.022,0.103,0.022,0.011,0.001,0.048,0.005
474.319,0.118,0.022,0.102,0.021,0.011,0.001,0.048,0.005
474.49,0.119,0.023,0.103,0.022,0.011,0.001,0.048,0.005
474.662,0.119,0.023,0.103,0.022,0.01,0.001,0.048,0.005
474.834,0.119,0.024,0.103,0.022,0.01,0.002,0.048,0.005
475.006,0.119,0.024,0.103,0.022,0.011,0.002,0.048,0.005
475.178,0.12,0.024,0.103,0.023,0.01,0.002,0.048,0.005
475.35,0.12,0.025,0.103,0.023,0.01,0.003,0.048,0.005
475.522,0.12,0.025,0.103,0.023,0.011,0.003,0.048,0.005
475.694,0.12,0.026,0.103,0.023,0.011,0.003,0.048,0.005
475.865,0.12,0.027,0.102,0.023,0.011,0.003,0.048,0.005
476.037,0.12,0.027,0.102,0.022,0.011,0.003,0.048,0.006
476.209,0.12,0.027,0.102,0.023,0.011,0.003,0.048,0.006
476.381,0.121,0.026,0.102,0.023,0.011,0.003,0.048,0.006
476.553,0.12,0.026,0.102,0.023,0.012,0.003,0.047,0.006
476.725,0.121,0.027,0.102,0.022,0.012,0.003,0.047,0.006
476.897,0.121,0.027,0.102,0.023,0.012,0.003,0.047,0.007
477.069,0.121,0.027,0.102,0.023,0.012,0.003,0.047,0.007
477.241,0.121,0.027,0.102,0.023,0.012,0.003,0.047,0.007
477.413,0.121,0.028,0.102,0.023,0.012,0.003,0.047,0.007
477.584,0.12,0.028,0.102,0.024,0.013,0.003,0.047,0.007
477.756,0.121,0.028,0.103,0.024,0.013,0.003,0.047,0.008
477.928,0.12,0.028,0.103,0.024,0.013,0.004,0.047,0.008
478.1,0.12,0.028,0.103,0.024,0.013,0.003,0.047,0.008
478.272,0.121,0.028,0.103,0.024,0.013,0.004,0.047,0.008
478.444,0.121,0.028,0.103,0.025,0.013,0.004,0.047,0.008
478.616,0.123,0.029,0.104,0.025,0.014,0.004,0.048,0.008
478.788,0.123,0.029,0.104,0.025,0.014,0.005,0.048,0.008
478.96,0.123,0.029,0.104,0.025,0.014,0.005,0.048,0.008
479.132,0.123,0.029,0.104,0.026,0.014,0.005,0.048,0.008
479.303,0.123,0.029,0.104,0.026,0.014,0.005,0.048,0.008
479.475,0.123,0.029,0.104,0.025,0.014,0.005,0.048,0.008
479.647,0.123,0.028,0.104,0.025,0.013,0.005,0.048,0.007
479.819,0.123,0.028,0.103,0.025,0.013,0.005,0.047,0.008
479.991,0.122,0.028,0.103,0.024,0.013,0.005,0.047,0.007
480.163,0.122,0.028,0.103,0.024,0.013,0.005,0.048,0.007
480.335,0.122,0.028,0.103,0.024,0.012,0.006,0.048,0.007
480.507,0.122,0.028,0.103,0.024,0.012,0.006,0.048,0.008
480.679,0.123,0.029,0.103,0.024,0.013,0.006,0.048,0.008
480.851,0.124,0.03,0.102,0.024,0.012,0.005,0.048,0.008
481.023,0.123,0.029,0.103,0.024,0.012,0.006,0.049,0.008
481.194,0.123,0.029,0.103,0.024,0.012,0.005,0.048,0.007
481.366,0.123,0.029,0.103,0.024,0.012,0.005,0.048,0.008
481.538,0.123,0.029,0.103,0.025,0.012,0.005,0.048,0.008
481.71,0.123,0.029,0.103,0.025,0.012,0.005,0.049,0.008
481.882,0.124,0.029,0.104,0.025,0.013,0.006,0.049,0.008
482.054,0.124,0.029,0.104,0.025,0.013,0.005,0.049,0.008
482.226,0.125,0.03,0.104,0.025,0.013,0.005,0.049,0.008
482.398,0.125,0.029,0.104,0.025,0.013,0.006,0.049,0.008
482.57,0.125,0.029,0.104,0.025,0.014,0.006,0.049,0.008
482.742,0.125,0.029,0.104,0.025,0.014,0.006,0.049,0.008
482.914,0.125,0.029,0.104,0.025,0.014,0.006,0.049,0.008
483.086,0.124,0.029,0.104,0.025,0.013,0.006,0.049,0.007
483.258,0.123,0.029,0.104,0.025,0.014,0.006,0.048,0.007
483.429,0.123,0.029,0.104,0.025,0.014,0.006,0.048,0.007
483.601,0.122,0.029,0.104,0.025,0.014,0.006,0.048,0.007
483.773,0.122,0.03,0.104,0.025,0.014,0.006,0.048,0.007
483.945,0.122,0.03,0.104,0.025,0.014,0.006,0.048,0.007
484.117,0.122,0.03,0.104,0.024,0.014,0.007,0.048,0.007
484.289,0.122,0.03,0.104,0.025,0.014,0.007,0.048,0.008
484.461,0.122,0.03,0.104,0.025,0.014,0.007,0.048,0.008
484.633,0.122,0.031,0.104,0.025,0.014,0.007,0.048,0.008
484.805,0.123,0.03,0.104,0.025,0.014,0.007,0.048,0.008
484.977,0.122,0.03,0.104,0.024,0.013,0.006,0.048,0.007
485.149,0.122,0.03,0.104,0.025,0.013,0.006,0.048,0.008
485.321,0.121,0.029,0.104,0.024,0.013,0.006,0.048,0.007
485.493,0.121,0.029,0.103,0.024,0.013,0.005,0.048,0.007
485.665,0.122,0.029,0.103,0.024,0.013,0.005,0.048,0.007
485.837,0.121,0.029,0.103,0.024,0.013,0.005,0.048,0.007
486.009,0.121,0.029,0.103,0.024,0.013,0.005,0.048,0.006
486.18,0.121,0.029,0.103,0.024,0.013,0.005,0.048,0.007
486.352,0.121,0.029,0.103,0.025,0.013,0.005,0.048,0.006
486.524,0.121,0.028,0.103,0.024,0.013,0.005,0.048,0.006
486.696,0.121,0.029,0.103,0.024,0.013,0.005,0.048,0.006
486.868,0.122,0.029,0.103,0.025,0.013,0.005,0.048,0.006
487.04,0.121,0.029,0.103,0.025,0.013,0.005,0.048,0.006
487.212,0.121,0.029,0.103,0.025,0.013,0.005,0.048,0.006
487.384,0.121,0.03,0.103,0.026,0.014,0.005,0.048,0.006
487.556,0.121,0.03,0.103,0.026,0.014,0.006,0.048,0.006
487.728,0.121,0.03,0.103,0.026,0.015,0.006,0.048,0.007
487.9,0.121,0.03,0.103,0.026,0.015,0.006,0.048,0.006
488.072,0.122,0.031,0.103,0.026,0.015,0.006,0.048,0.007
488.244,0.123,0.031,0.103,0.026,0.015,0.006,0.048,0.007
488.416,0.122,0.031,0.104,0.026,0.015,0.006,0.049,0.007
488.588,0.123,0.031,0.103,0.027,0.015,0.006,0.049,0.007
488.76,0.123,0.031,0.103,0.027,0.016,0.006,0.049,0.008
488.932,0.124,0.031,0.103,0.027,0.016,0.006,0.049,0.008
489.104,0.123,0.031,0.103,0.027,0.016,0.006,0.049,0.008
489.276,0.123,0.032,0.103,0.027,0.016,0.006,0.05,0.008
489.448,0.123,0.032,0.103,0.027,0.015,0.006,0.05,0.008
489.62,0.123,0.031,0.103,0.026,0.015,0.006,0.049,0.008
489.792,0.123,0.032,0.103,0.027,0.015,0.007,0.05,0.008
489.964,0.123,0.032,0.103,0.027,0.015,0.007,0.049,0.008
490.135,0.123,0.032,0.104,0.027,0.015,0.007,0.05,0.008
490.307,0.124,0.032,0.104,0.027,0.015,0.007,0.05,0.008
490.479,0.124,0.032,0.104,0.027,0.015,0.007,0.05,0.008
490.651,0.124,0.032,0.104,0.027,0.015,0.007,0.05,0.008
490.823,0.125,0.032,0.104,0.027,0.015,0.007,0.049,0.008
490.995,0.125,0.032,0.104,0.027,0.015,0.007,0.049,0.008
491.167,0.125,0.032,0.104,0.027,0.015,0.007,0.049,0.007
491.339,0.125,0.033,0.104,0.027,0.015,0.007,0.049,0.007
491.511,0.125,0.032,0.104,0.027,0.015,0.007,0.049,0.007
491.683,0.125,0.033,0.104,0.027,0.015,0.007,0.049,0.007
491.855,0.125,0.033,0.105,0.027,0.016,0.007,0.049,0.008
492.027,0.125,0.033,0.105,0.027,0.016,0.007,0.049,0.007
492.199,0.125,0.034,0.105,0.027,0.016,0.007,0.05,0.008
492.371,0.125,0.034,0.105,0.027,0.016,0.007,0.05,0.008
492.543,0.125,0.033,0.106,0.027,0.016,0.007,0.05,0.008
492.715,0.125,0.033,0.106,0.028,0.017,0.007,0.05,0.008
492.887,0.125,0.034,0.106,0.028,0.016,0.007,0.05,0.009
493.059,0.125,0.034,0.106,0.028,0.017,0.007,0.05,0.009
493.231,0.124,0.034,0.106,0.027,0.016,0.007,0.05,0.009
493.403,0.124,0.034,0.106,0.027,0.016,0.007,0.05,0.009
493.575,0.124,0.034,0.106,0.028,0.016,0.007,0.05,0.009
493.747,0.124,0.034,0.107,0.028,0.016,0.007,0.05,0.009
493.919,0.124,0.035,0.107,0.028,0.016,0.007,0.05,0.009
494.091,0.125,0.035,0.107,0.028,0.017,0.008,0.05,0.009
494.263,0.125,0.035,0.107,0.028,0.016,0.008,0.051,0.009
494.435,0.125,0.035,0.107,0.028,0.016,0.008,0.05,0.009
494.607,0.125,0.034,0.107,0.028,0.016,0.008,0.05,0.009
494.779,0.125,0.035,0.107,0.029,0.016,0.008,0.05,0.009
494.951,0.125,0.035,0.107,0.029,0.016,0.008,0.05,0.009
495.123,0.125,0.035,0.107,0.029,0.016,0.009,0.05,0.009
495.295,0.125,0.035,0.107,0.028,0.017,0.009,0.05,0.009
495.467,0.125,0.035,0.107,0.029,0.017,0.009,0.051,0.009
495.639,0.125,0.035,0.108,0.029,0.018,0.009,0.051,0.01
495.811,0.125,0.035,0.108,0.029,0.018,0.009,0.051,0.01
495.983,0.125,0.035,0.108,0.029,0.018,0.009,0.051,0.01
496.155,0.126,0.035,0.109,0.029,0.018,0.009,0.051,0.01
496.327,0.126,0.035,0.108,0.029,0.018,0.009,0.051,0.01
496.499,0.125,0.035,0.108,0.029,0.018,0.009,0.051,0.01
496.671,0.126,0.035,0.109,0.029,0.018,0.01,0.051,0.01
496.843,0.126,0.036,0.109,0.029,0.018,0.01,0.051,0.01
497.015,0.127,0.036,0.109,0.029,0.019,0.01,0.051,0.01
497.187,0.127,0.036,0.109,0.029,0.019,0.009,0.051,0.01
497.359,0.128,0.036,0.109,0.03,0.018,0.009,0.051,0.01
497.531,0.128,0.037,0.109,0.03,0.019,0.01,0.051,0.01
497.703,0.128,0.037,0.11,0.031,0.019,0.01,0.051,0.01
497.875,0.128,0.037,0.11,0.031,0.019,0.01,0.051,0.011
498.047,0.129,0.037,0.109,0.031,0.019,0.01,0.051,0.01
498.219,0.129,0.037,0.11,0.031,0.019,0.01,0.051,0.011
498.391,0.129,0.038,0.11,0.031,0.019,0.01,0.051,0.011
498.563,0.13,0.038,0.11,0.031,0.019,0.01,0.051,0.011
498.735,0.13,0.038,0.11,0.031,0.019,0.01,0.051,0.011
498.907,0.13,0.038,0.109,0.032,0.019,0.01,0.051,0.01
499.079,0.13,0.038,0.11,0.031,0.019,0.011,0.051,0.01
