nm lambda,1,2,3,4,5,6,7,8,9,10,11,12
877.503,0.01,0.021,0.013,0.007,0.017,0,0.017,0.007,0.018,0.037,0.039,0.048
877.677,0.01,0.02,0.013,0.006,0.016,0,0.017,0.006,0.017,0.037,0.038,0.047
877.851,0.01,0.02,0.013,0.006,0.016,0,0.017,0.005,0.017,0.036,0.038,0.047
878.025,0.01,0.02,0.013,0.006,0.016,0,0.017,0.005,0.017,0.036,0.038,0.047
878.199,0.009,0.02,0.012,0.006,0.015,0,0.016,0.004,0.016,0.035,0.037,0.047
878.374,0.009,0.02,0.012,0.006,0.015,0,0.016,0.004,0.016,0.035,0.037,0.046
878.548,0.009,0.02,0.013,0.006,0.015,0,0.016,0.003,0.016,0.035,0.037,0.046
878.722,0.009,0.02,0.013,0.006,0.015,0,0.016,0.003,0.016,0.035,0.037,0.046
878.896,0.008,0.02,0.013,0.007,0.015,0,0.016,0.003,0.016,0.035,0.037,0.047
879.07,0.008,0.02,0.013,0.007,0.016,0,0.016,0.003,0.017,0.036,0.037,0.047
879.245,0.008,0.02,0.013,0.007,0.016,0,0.016,0.004,0.017,0.036,0.038,0.047
879.419,0.008,0.02,0.013,0.008,0.016,0,0.016,0.004,0.018,0.037,0.038,0.048
879.593,0.008,0.02,0.013,0.008,0.016,0,0.017,0.004,0.018,0.037,0.039,0.048
879.767,0.008,0.02,0.013,0.008,0.017,0,0.017,0.004,0.018,0.038,0.038,0.049
879.942,0.008,0.02,0.013,0.008,0.017,0,0.017,0.004,0.018,0.038,0.039,0.049
880.116,0.008,0.02,0.013,0.008,0.017,0,0.017,0.005,0.018,0.038,0.039,0.049
880.29,0.008,0.02,0.013,0.008,0.016,0,0.017,0.005,0.018,0.038,0.039,0.049
880.464,0.008,0.019,0.013,0.008,0.016,0,0.017,0.004,0.018,0.038,0.038,0.049
880.638,0.008,0.019,0.013,0.008,0.016,0,0.017,0.004,0.018,0.038,0.038,0.049
880.813,0.009,0.019,0.013,0.008,0.016,0,0.017,0.003,0.017,0.038,0.038,0.049
880.987,0.009,0.019,0.013,0.008,0.016,0,0.016,0.002,0.017,0.037,0.037,0.048
881.161,0.009,0.019,0.013,0.007,0.015,0,0.016,0.002,0.017,0.037,0.037,0.048
881.335,0.009,0.019,0.013,0.007,0.016,0,0.016,0.002,0.017,0.037,0.037,0.048
881.51,0.009,0.019,0.013,0.007,0.015,0,0.016,0.001,0.016,0.037,0.037,0.048
881.684,0.009,0.019,0.013,0.007,0.015,0,0.017,0.001,0.016,0.036,0.037,0.048
881.858,0.009,0.019,0.013,0.007,0.015,0,0.017,0.001,0.016,0.036,0.037,0.047
882.032,0.009,0.019,0.013,0.007,0.016,0,0.017,0.001,0.017,0.037,0.036,0.047
882.206,0.01,0.02,0.013,0.007,0.016,0,0.017,0.001,0.017,0.037,0.037,0.048
882.381,0.01,0.02,0.013,0.007,0.016,0,0.017,0.001,0.017,0.037,0.037,0.048
882.555,0.009,0.02,0.014,0.007,0.016,0,0.017,0.001,0.017,0.038,0.037,0.048
882.729,0.009,0.021,0.014,0.008,0.016,0,0.018,0.001,0.018,0.038,0.038,0.049
882.903,0.009,0.021,0.014,0.008,0.016,0,0.018,0,0.018,0.039,0.038,0.049
883.078,0.009,0.02,0.014,0.008,0.016,0,0.018,0,0.018,0.039,0.038,0.049
883.252,0.009,0.021,0.014,0.008,0.016,0,0.019,0,0.018,0.039,0.039,0.05
883.426,0.009,0.021,0.014,0.008,0.016,0,0.019,0,0.018,0.039,0.039,0.05
883.6,0.009,0.021,0.014,0.008,0.016,0,0.019,0,0.018,0.039,0.039,0.05
883.775,0.009,0.021,0.014,0.008,0.016,0,0.019,0,0.018,0.039,0.039,0.05
883.949,0.009,0.021,0.014,0.008,0.016,0,0.019,0,0.018,0.039,0.04,0.049
884.123,0.01,0.02,0.014,0.008,0.016,0,0.019,0,0.018,0.039,0.04,0.049
884.297,0.01,0.02,0.014,0.008,0.016,0,0.019,0,0.018,0.039,0.04,0.049
884.472,0.01,0.02,0.014,0.008,0.016,0,0.019,0,0.018,0.038,0.039,0.049
884.646,0.01,0.02,0.014,0.007,0.016,0,0.018,0,0.018,0.038,0.04,0.049
884.82,0.01,0.02,0.014,0.008,0.016,0,0.018,0,0.018,0.038,0.04,0.049
884.994,0.01,0.02,0.014,0.008,0.016,0,0.018,0,0.018,0.039,0.04,0.049
885.169,0.01,0.02,0.014,0.008,0.016,0,0.018,0,0.019,0.039,0.04,0.05
885.343,0.01,0.02,0.014,0.008,0.016,0,0.018,0,0.019,0.039,0.041,0.05
885.517,0.01,0.02,0.015,0.008,0.017,0,0.019,0,0.02,0.039,0.041,0.05
885.691,0.01,0.02,0.015,0.008,0.017,0,0.019,0,0.02,0.04,0.041,0.051
885.866,0.01,0.02,0.015,0.009,0.017,0,0.019,0,0.02,0.04,0.041,0.051
886.04,0.01,0.02,0.015,0.009,0.017,0,0.019,0,0.021,0.04,0.041,0.051
886.214,0.01,0.02,0.015,0.009,0.017,0,0.019,0,0.021,0.04,0.041,0.051
886.388,0.009,0.021,0.015,0.009,0.017,0,0.019,0,0.02,0.04,0.041,0.051
886.563,0.009,0.02,0.015,0.009,0.017,0,0.018,0,0.02,0.04,0.041,0.05
886.737,0.009,0.02,0.015,0.009,0.017,0,0.018,0,0.02,0.04,0.041,0.05
886.911,0.009,0.02,0.014,0.009,0.017,0,0.018,0,0.02,0.04,0.041,0.05
887.085,0.009,0.02,0.014,0.009,0.017,0,0.018,0,0.02,0.039,0.041,0.05
887.26,0.009,0.02,0.014,0.009,0.017,0,0.018,0,0.02,0.039,0.04,0.05
887.434,0.009,0.02,0.014,0.009,0.017,0,0.018,0,0.019,0.039,0.04,0.05
887.608,0.009,0.02,0.014,0.009,0.017,0,0.018,0,0.019,0.039,0.04,0.049
887.782,0.009,0.02,0.014,0.009,0.017,0,0.018,0,0.019,0.039,0.04,0.05
887.957,0.01,0.02,0.014,0.009,0.017,0,0.019,0,0.019,0.039,0.041,0.049
888.131,0.01,0.02,0.014,0.009,0.017,0,0.019,0,0.02,0.039,0.041,0.05
888.305,0.01,0.02,0.014,0.009,0.017,0,0.02,0,0.02,0.039,0.041,0.05
888.479,0.011,0.02,0.014,0.01,0.017,0,0.02,0,0.02,0.039,0.041,0.05
888.654,0.011,0.02,0.015,0.01,0.017,0,0.02,0,0.02,0.04,0.041,0.051
888.828,0.01,0.02,0.014,0.01,0.017,0,0.02,0,0.02,0.04,0.041,0.051
889.002,0.01,0.02,0.015,0.01,0.017,0,0.02,0,0.021,0.04,0.041,0.051
889.177,0.01,0.02,0.015,0.01,0.018,0,0.02,0,0.021,0.04,0.042,0.052
889.351,0.01,0.02,0.015,0.01,0.018,0,0.02,0,0.021,0.04,0.042,0.052
889.525,0.01,0.02,0.015,0.01,0.018,0,0.02,0,0.021,0.04,0.042,0.052
889.699,0.01,0.021,0.015,0.01,0.018,0,0.02,0,0.021,0.04,0.042,0.052
889.874,0.01,0.021,0.015,0.01,0.018,0,0.02,0,0.021,0.04,0.041,0.052
890.048,0.01,0.021,0.015,0.01,0.018,0,0.021,0,0.02,0.04,0.041,0.051
890.222,0.01,0.02,0.014,0.01,0.018,0,0.02,0,0.02,0.04,0.041,0.051
890.396,0.009,0.02,0.014,0.01,0.017,0,0.02,0,0.02,0.04,0.041,0.051
890.571,0.009,0.02,0.014,0.01,0.018,0,0.02,0,0.02,0.04,0.041,0.051
890.745,0.01,0.02,0.014,0.01,0.018,0,0.02,0,0.02,0.04,0.041,0.052
890.919,0.01,0.021,0.015,0.01,0.018,0,0.02,0,0.02,0.041,0.041,0.052
891.094,0.01,0.021,0.015,0.01,0.018,0,0.021,0,0.02,0.041,0.042,0.052
891.268,0.01,0.021,0.015,0.01,0.018,0,0.021,0,0.021,0.041,0.042,0.053
891.442,0.011,0.021,0.015,0.01,0.018,0,0.021,0,0.021,0.041,0.042,0.053
891.616,0.011,0.021,0.015,0.01,0.018,0,0.021,0,0.021,0.041,0.042,0.053
891.791,0.011,0.021,0.015,0.01,0.018,0,0.02,0,0.021,0.041,0.043,0.053
891.965,0.011,0.022,0.015,0.011,0.018,0,0.021,0,0.022,0.041,0.044,0.054
892.139,0.011,0.022,0.016,0.011,0.018,0,0.02,0,0.022,0.042,0.044,0.054
892.314,0.012,0.022,0.016,0.011,0.019,0,0.021,0,0.023,0.042,0.044,0.054
892.488,0.012,0.023,0.016,0.011,0.019,0,0.02,0,0.023,0.042,0.044,0.054
892.662,0.012,0.023,0.016,0.012,0.019,0,0.02,0,0.023,0.042,0.044,0.054
892.836,0.012,0.022,0.016,0.011,0.018,0,0.02,0,0.022,0.042,0.044,0.054
893.011,0.012,0.022,0.016,0.012,0.018,0,0.02,0,0.022,0.041,0.044,0.054
893.185,0.012,0.022,0.016,0.012,0.018,0,0.019,0,0.022,0.041,0.043,0.053
893.359,0.011,0.022,0.016,0.012,0.018,0,0.019,0,0.022,0.041,0.043,0.053
893.534,0.011,0.022,0.015,0.011,0.017,0,0.019,0,0.022,0.041,0.042,0.053
893.708,0.011,0.022,0.015,0.011,0.017,0,0.019,0,0.022,0.041,0.043,0.053
893.882,0.011,0.022,0.015,0.011,0.018,0,0.02,0,0.022,0.041,0.043,0.053
894.056,0.011,0.022,0.015,0.011,0.017,0,0.02,0,0.022,0.041,0.043,0.052
894.231,0.011,0.022,0.015,0.011,0.018,0,0.02,0,0.022,0.041,0.043,0.053
894.405,0.011,0.021,0.015,0.011,0.018,0,0.02,0,0.022,0.042,0.043,0.053
894.579,0.011,0.021,0.015,0.011,0.018,0,0.02,0,0.022,0.042,0.043,0.053
894.754,0.011,0.021,0.015,0.011,0.018,0,0.02,0,0.022,0.043,0.044,0.054
894.928,0.012,0.022,0.015,0.011,0.018,0,0.021,0,0.023,0.043,0.044,0.054
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
